2_324	1_235	70.833	24	7	0	622	645	207	230	6.16e-06	44.7
2_324	1_235	55.556	27	12	0	584	610	304	330	9.91e-06	43.9
2_324	1_235	39.535	43	26	0	295	337	718	760	1.01e-05	43.9
2_324	1_235	61.538	26	10	0	584	609	205	230	1.99e-05	42.7
2_324	1_235	26.515	132	77	5	198	319	682	803	8.07e-05	40.8
2_324	1_235	58.333	24	10	0	622	645	306	329	3.81e-04	38.5
2_325	1_210	82.974	881	140	7	5	881	1	875	0.0	1489
2_326	1_169	91.221	262	23	0	9	270	7	268	0.0	500
2_327	1_414	75.214	234	55	3	1	231	1	234	1.41e-115	355
2_327	1_207	30.719	153	101	2	698	847	783	933	7.62e-12	64.3
2_327	1_37	21.973	223	151	7	666	867	325	545	1.67e-06	47.0
2_328	1_341	75.445	562	128	6	1	558	1	556	0.0	818
2_329	1_359	46.927	179	93	1	48	226	67	243	7.60e-59	181
2_330	1_195	96.509	1862	64	1	1	1862	1	1861	0.0	3770
2_331	1_150	89.538	325	11	1	1	302	1	325	0.0	598
2_332	1_203	91.480	223	19	0	1	223	22	244	1.30e-155	426
2_333	1_125	92.537	134	9	1	1	134	1	133	6.36e-90	252
2_334	1_118	85.399	589	58	3	82	642	250	838	0.0	1015
2_335	1_260	90.227	440	38	1	6	445	7	441	0.0	820
2_336	1_212	81.750	400	73	0	1	400	1	400	0.0	703
2_336	1_124	40.741	54	30	1	9	60	30	83	1.20e-10	55.1
2_336	1_283	40.000	50	24	2	4	47	35	84	2.60e-05	40.4
2_337	1_291	35.000	320	145	8	60	319	240	556	8.72e-39	139
2_337	1_302	31.707	164	100	5	123	275	49	211	7.01e-19	79.0
2_338	1_421	52.331	665	300	8	2	657	1	657	0.0	627
2_339	1_65	75.000	472	102	9	1	459	1	469	0.0	691
2_340	1_64	62.963	513	185	4	6	518	3	510	0.0	699
2_340	1_18	23.950	238	147	8	257	486	209	420	9.78e-11	58.5
2_341	1_318	86.494	348	47	0	1	348	1	348	0.0	622
2_342	1_200	95.900	439	18	0	6	444	1	439	0.0	885
2_342	1_425	42.857	161	85	3	286	439	1017	1177	4.42e-38	142
2_342	1_425	29.907	107	62	5	181	274	826	932	8.91e-06	42.7
2_342	1_149	25.769	260	174	7	137	387	415	664	7.36e-17	77.8
2_342	1_149	25.561	223	148	7	174	383	88	305	2.60e-15	72.8
2_342	1_99	28.636	220	133	10	192	397	36	245	1.54e-15	72.4
2_342	1_295	24.631	203	132	8	193	377	27	226	2.08e-05	40.8
2_342	1_332	21.127	213	139	5	192	376	138	349	2.12e-05	41.2
2_343	1_355	24.479	384	262	11	188	550	221	597	1.81e-27	111
2_344	1_401	58.537	246	87	5	6	239	3	245	2.34e-86	251
2_345	1_78	88.545	646	46	2	1	618	1	646	0.0	1194
2_346	1_160	76.623	693	136	6	8	685	7	688	0.0	1109
2_347	1_16	36.187	257	100	8	1	246	1	204	1.27e-30	108
2_348	1_392	89.608	510	51	2	1	509	1	509	0.0	919
2_349	1_398	85.980	806	110	3	3	805	2	807	0.0	1392
